id,Name,Phone,Link,Address,Pincode,Latitude,Longitude,Type,Visited,Blacklisted
45442,Residential Plot, Private Data,https://housing.com/in/buy/resale/page/4561001-residential-plot-in-electronic-city-for-rs-9600000, Private Data,,12.81673,77.697437,Housing Society,0,0
46020,3 BHK Villa, Private Data,https://housing.com/in/buy/resale/page/4048842-3-bhk-villa-in-bommasandra-for-rs-8500000, Private Data,,12.81673,77.697437,Housing Society,0,0
47600,3 BHK Apartment, Private Data,https://housing.com/in/buy/resale/page/2035556-3-bhk-apartment-in-bommasandra-for-rs-5100000, Private Data,,12.816847,77.698949,Housing Society,0,0
45804,Sri Charkra Blossom, Private Data,https://housing.com/in/buy/projects/page/171730-sri-charkra-blossom-by-sri-chakra-construction-in-electronic-city, Private Data,,12.816966,77.682114,Housing Society,0,0
45687,RK RK City, Private Data,https://housing.com/in/buy/projects/page/220539-rk-rk-city-by-rk-developers-in-electronic-city, Private Data,,12.816969,77.682945,Housing Society,0,0
45907,SRK Samrudhi Suits, Private Data,https://housing.com/in/buy/projects/page/222092-srk-samrudhi-suits-by-srk-group-in-electronic-city, Private Data,,12.81699,77.674278,Housing Society,0,0
47609,Residential Plot, Private Data,https://housing.com/in/buy/resale/page/4777404-residential-plot-in-bommasandra-for-rs-3800000, Private Data,,12.817576,77.707972,Housing Society,0,0
45949,i1 Sri Ram Vrindavan, Private Data,https://housing.com/in/buy/projects/page/74968-i1-sri-ram-vrindavan-by-i1-properties-in-electronic-city, Private Data,,12.81801,77.682938,Housing Society,0,0
47635,Daiwik Spandana, Private Data,https://housing.com/in/buy/projects/page/101563-daiwik-spandana-by-daiwik-housing-pvt-ltd-in-bommasandra, Private Data,,12.81845093,77.7095108,Housing Society,0,0
47658,4 BHK Villa, Private Data,https://housing.com/in/buy/resale/page/2930894-4-bhk-villa-in-bommasandra-for-rs-15000000, Private Data,,12.818451,77.709511,Housing Society,0,0
47642,Urban Retreat, Private Data,https://housing.com/in/buy/projects/page/157812-urban-retreat-by-reputed-builder-in-bommasandra, Private Data,,12.818478,77.71105,Housing Society,0,0
45529,3 BHK Apartment, Private Data,https://housing.com/in/buy/resale/page/4777902-3-bhk-apartment-in-bommasandra-for-rs-4366000, Private Data,,12.818525,77.671043,Housing Society,0,0
45758,DS Max Skyclassic, Private Data,https://housing.com/in/buy/projects/page/45051-ds-max-skyclassic-by-dsmax-properties-in-electronic-city, Private Data,,12.818525,77.671043,Housing Society,0,0
45628,2 BHK Apartment, Private Data,https://housing.com/in/buy/resale/page/2003303-2-bhk-apartment-in-electronic-city-for-rs-4100000, Private Data,,12.818807,77.692672,Housing Society,0,0
45997,Kritan Asta, Private Data,https://housing.com/in/buy/projects/page/31941-kritan-asta-by-kritan-urbane-living-in-bommasandra, Private Data,,12.81885242,77.66316223,Housing Society,0,0
28037,Mtr, Private Data,, Private Data,,12.8191488,77.5138583,Restaurant,0,0
45465,2 BHK Villa, Private Data,https://housing.com/in/buy/resale/page/2851164-2-bhk-villa-in-electronic-city-for-rs-1980000, Private Data,,12.819441,77.672444,Housing Society,0,0
45900,Magnum YR Enclave, Private Data,https://housing.com/in/buy/projects/page/66594-magnum-yr-enclave-by-magnum-developers-in-bommasandra, Private Data,,12.81999969,77.66999817,Housing Society,0,0
45597,DSMAX SILVER WOOD, Private Data,https://housing.com/in/buy/projects/page/45050-dsmax-silver-wood-by-dsmax-properties-in-bommasandra, Private Data,,12.820243,77.695717,Housing Society,0,0
45517,3 BHK Apartment, Private Data,https://housing.com/in/buy/resale/page/4707062-3-bhk-apartment-in-bommasandra-for-rs-4500000, Private Data,,12.820298,77.676377,Housing Society,0,0
45526,Residential Plot, Private Data,https://housing.com/in/buy/resale/page/4839194-residential-plot-in-bommasandra-for-rs-4500000, Private Data,,12.820298,77.676377,Housing Society,0,0
45607,2 BHK Independent Floor, Private Data,https://housing.com/in/buy/resale/page/3969892-2-bhk-independent-floor-in-bommasandra-for-rs-3500000, Private Data,,12.820298,77.676377,Housing Society,0,0
45392,2 BHK Apartment, Private Data,https://housing.com/in/buy/resale/page/2792235-2-bhk-apartment-in-bommasandra-for-rs-3800000, Private Data,,12.820469,77.685304,Housing Society,0,0
45414,Stanford Omkar Homes, Private Data,https://housing.com/in/buy/projects/page/154697-stanford-omkar-homes-by-reputed-builder-in-rs-gardens, Private Data,,12.820526,77.692899,Housing Society,0,0
45434,2 BHK Apartment, Private Data,https://housing.com/in/buy/resale/page/5198850-2-bhk-apartment-in-bommasandra-for-rs-5500000, Private Data,,12.820597,77.663704,Housing Society,0,0
45491,GM Infinite E-City Town, Private Data,https://housing.com/in/buy/projects/page/25947-gm-infinite-ecity-town-by-gm-infinite-in-thirupalya, Private Data,,12.820597,77.663704,Housing Society,0,0
45564,2 BHK Villa, Private Data,https://housing.com/in/buy/resale/page/4151600-2-bhk-villa-in-electronic-city-for-rs-2769499, Private Data,,12.820637,77.655429,Housing Society,0,0
45476,Cosmos Mayflower Gardenia, Private Data,https://housing.com/in/buy/projects/page/37721-cosmos-mayflower-gardenia-by-cosmos-group-in-bommasandra, Private Data,,12.820637,77.670946,Housing Society,0,0
45937,Accent Shiva Sai Apartment, Private Data,https://housing.com/in/buy/projects/page/220201-accent-shiva-sai-apartment-by-accent-in-electronic-city, Private Data,,12.820908,77.686134,Housing Society,0,0
45885,Siri Symphony, Private Data,https://housing.com/in/buy/projects/page/243221-siri-symphony-by-siri-housing-in-thirupalya, Private Data,,12.82094193,77.66120911,Housing Society,0,0
45471,2 BHK Independent House, Private Data,https://housing.com/in/buy/resale/page/2552478-2-bhk-independent-house-in-electronic-city-for-rs-2750000, Private Data,,12.821115,77.656651,Housing Society,0,0
45389,1 BHK Apartment, Private Data,https://housing.com/in/buy/resale/page/4341434-1-bhk-apartment-in-bommasandra-for-rs-3700000, Private Data,,12.821116,77.655952,Housing Society,0,0
45539,Keya The Green Terraces, Private Data,https://housing.com/in/buy/projects/page/39107-keya-the-green-terraces-by-keya-homes-in-electronic-city, Private Data,,12.821116,77.655952,Housing Society,0,0
45846,Patel Smondo 3, Private Data,https://housing.com/in/buy/projects/page/108761-patel-smondo-3-by-patel-realty-india-in-bommasandra, Private Data,,12.82117844,77.6598587,Housing Society,0,0
54019,Pari Fresh Green Terrace, Private Data,, Private Data,,12.8211972,77.6560271,Super Market,0,0
54014,Royal Villas supermarket, Private Data,, Private Data,,12.8212285,77.6578004,Super Market,0,0
26469,Apollo Pharmacy, Private Data,, Private Data,,12.8212769,77.6556141,Pharmacy,0,0
45899,Patel Smondoville, Private Data,https://housing.com/in/buy/projects/page/67990-patel-smondoville-by-patel-realty-india-in-bommasandra, Private Data,,12.8213129,77.6577301,Housing Society,0,0
1469,"NOVEL FRESH,", Private Data,, Private Data,,12.8213978,77.6601407,Super Market,0,0
54011,Novel Fresh, Private Data,, Private Data,,12.8213978,77.6601407,Super Market,0,0
45568,2 BHK Villa, Private Data,https://housing.com/in/buy/resale/page/2508552-2-bhk-villa-in-bommasandra-for-rs-1890000, Private Data,,12.821802,77.66169,Housing Society,0,0
45797,Somdo Ville, Private Data,https://housing.com/in/buy/projects/page/77414-somdo-ville-by-swaraj-homes-builders-developer-in-bommasandra, Private Data,,12.82199192,77.65779114,Housing Society,0,0
41424,Grocery Store, Private Data,, Private Data,,12.8220903,77.5584865,Super Market,0,0
21742,Neo Mall Bus Stop, Private Data,, Private Data,,12.8221765,77.6603126,Mall,0,0
45895,GM Elegance Tower, Private Data,https://housing.com/in/buy/projects/page/41568-gm-elegance-tower-by-gm-infinite-in-bommasandra, Private Data,,12.82225323,77.65711975,Housing Society,0,0
1544,"SRI MATHAJI ELECTRICALS,", Private Data,, Private Data,,12.8223504,77.6863411,Super Market,0,0
45640,RS Royal Gardeenia, Private Data,https://housing.com/in/buy/projects/page/92944-rs-royal-gardeenia-by-r-s-developers-in-rs-gardens, Private Data,,12.8229351,77.68582916,Housing Society,0,0
45700,2 BHK Independent House, Private Data,https://housing.com/in/buy/resale/page/2540307-2-bhk-independent-house-in-electronic-city-for-rs-1940000, Private Data,,12.823124,77.670384,Housing Society,0,0
45659,Residential Plot, Private Data,https://housing.com/in/buy/resale/page/5077128-residential-plot-in-electronic-city-for-rs-4920000, Private Data,,12.823517,77.668185,Housing Society,0,0
45860,Creative Green Wood Empire, Private Data,https://housing.com/in/buy/projects/page/2247-creative-green-wood-empire-by-creative-infrastructure-in-hebbagodi, Private Data,,12.8236599,77.68013763,Housing Society,0,0
46011,Sangani Sangani Green Wood Empire Villas, Private Data,https://housing.com/in/buy/projects/page/62056-sangani-sangani-green-wood-empire-villas-by-sangani-infrastructure-pvt-ltd-in-jigani, Private Data,,12.8236599,77.68013763,Housing Society,0,0
45809,GM Global Techies Town, Private Data,https://housing.com/in/buy/projects/page/40850-gm-global-techies-town-by-gm-infinite-in-bommasandra, Private Data,,12.82384872,77.66120148,Housing Society,0,0
45697,Residential Plot, Private Data,https://housing.com/in/buy/resale/page/4971433-residential-plot-in-electronic-city-for-rs-3858000, Private Data,,12.824132,77.660641,Housing Society,0,0
45486,2 BHK Independent House, Private Data,https://housing.com/in/buy/resale/page/4797666-2-bhk-independent-house-in-vidyanagar-for-rs-5500000, Private Data,,12.824309,77.684227,Housing Society,0,0
45990,Daadys Garden, Private Data,https://housing.com/in/buy/projects/page/209758-daadys-garden-by-daadys-builders-in-electronic-city, Private Data,,12.82434,77.691292,Housing Society,0,0
45735,RS RS Greenwoods, Private Data,https://housing.com/in/buy/projects/page/69114-rs-rs-greenwoods-by-rs-developers-in-bommasandra, Private Data,,12.82436752,77.68729401,Housing Society,0,0
45408,Residential Plot, Private Data,https://housing.com/in/buy/resale/page/4814335-residential-plot-in-vidyanagar-for-rs-2800000, Private Data,,12.824376,77.684124,Housing Society,0,0
45782,2 BHK Villa, Private Data,https://housing.com/in/buy/resale/page/4059273-2-bhk-villa-in-electronic-city-for-rs-8532400, Private Data,,12.824463,77.676564,Housing Society,0,0
46003,Swamiraj, Private Data,https://housing.com/in/buy/projects/page/69117-swamiraj-by-swaraj-homes-builders-developer-in-bommasandra, Private Data,,12.82446384,77.68640137,Housing Society,0,0
45935,Abode Breeze, Private Data,https://housing.com/in/buy/projects/page/5214-abode-breeze-by-abode-creation-in-electronic-city, Private Data,,12.825,77.691109,Housing Society,0,0
47652,Mayur Brundavan, Private Data,https://housing.com/in/buy/projects/page/132914-mayur-brundavan-by-reputed-builder-in-bommasandra, Private Data,,12.825024,77.7075,Housing Society,0,0
1519,"PRATAP INDUSTRIAL SUPPLIERS, B", Private Data,, Private Data,,12.8250926,77.6850383,Super Market,0,0
45618,2 BHK Villa, Private Data,https://housing.com/in/buy/resale/page/2809841-2-bhk-villa-in-electronic-city-for-rs-3890000, Private Data,,12.825132,77.66695,Housing Society,0,0
45744,Infrany Trinity, Private Data,https://housing.com/in/buy/projects/page/35823-infrany-trinity-by-infrany-ventures-in-bommasandra, Private Data,,12.8251543,77.6619873,Housing Society,0,0
47654,The Venetian Brundavan, Private Data,https://housing.com/in/buy/projects/page/30041-the-venetian-brundavan-by-the-venetian-group-in-bommasandra, Private Data,,12.825231,77.711353,Housing Society,0,0
45970,Nagalaya Apartment, Private Data,https://housing.com/in/buy/projects/page/66636-nagalaya-apartment-by-swaraj-homes-builders-developer-in-electronic-city, Private Data,,12.82540131,77.6789093,Housing Society,0,0
42317,Udaan Com, Private Data,, Private Data,,12.8255255,77.59743,Super Market,0,0
45630,KB Villas, Private Data,https://housing.com/in/buy/projects/page/167165-kb-villas-by-reputed-builder-in-rs-gardens, Private Data,,12.825567,77.685218,Housing Society,0,0
45663,RK KB Vilas Appartments, Private Data,https://housing.com/in/buy/projects/page/220526-rk-kb-vilas-appartments-by-rk-developers-in-rs-gardens, Private Data,,12.82556915,77.68522644,Housing Society,0,0
45783,Alliance Gardens Villas, Private Data,https://housing.com/in/buy/projects/page/205739-alliance-gardens-villas-by-alliance-group-mumbai-in-rs-gardens, Private Data,,12.82559204,77.6852417,Housing Society,0,0
27387,Sri Sri Tattva Panchamrut, Private Data,, Private Data,,12.8256965,77.5062868,Restaurant,0,0
5404,South Indian Bank ATM, Private Data,, Private Data,,12.8256993,77.6228764,ATM,0,0
45509,2 BHK Independent House, Private Data,https://housing.com/in/buy/resale/page/2535231-2-bhk-independent-house-in-electronic-city-for-rs-2350000, Private Data,,12.825802,77.661457,Housing Society,0,0
47628,Vs Nilaya, Private Data,https://housing.com/in/buy/projects/page/66635-vs-nilaya-by-swaraj-homes-builders-developer-in-electronic-city, Private Data,,12.826007,77.677063,Housing Society,0,0
45908,Metropolis Swastik, Private Data,https://housing.com/in/buy/projects/page/138299-metropolis-swastik-by-reputed-builder-in-hebbagodi, Private Data,,12.826422,77.675443,Housing Society,0,0
45447,3 BHK Apartment, Private Data,https://housing.com/in/buy/resale/page/4721480-3-bhk-apartment-in-electronic-city-for-rs-8000000, Private Data,,12.82644,77.678894,Housing Society,0,0
24295,Fast Pharmacy On Line Bangalore, Private Data,, Private Data,,12.82667,77.554933,Pharmacy,0,0
31796,L R Hotel, Private Data,, Private Data,,12.8267216,77.5867313,Restaurant,0,0
41485,Slv Provision Store, Private Data,, Private Data,,12.8267768,77.5608098,Super Market,0,0
45835,Daadys String, Private Data,https://housing.com/in/buy/projects/page/99751-daadys-string-by-daadys-builders-in-daadys-gaarden-layout, Private Data,,12.82678413,77.68943024,Housing Society,0,0
10157,Angana, Private Data,, Private Data,,12.826935,77.581765,Salon,0,0
45921,JMR Lotus, Private Data,https://housing.com/in/buy/projects/page/232551-jmr-lotus-by-jmr-developers-in-hebbagodi, Private Data,,12.82696533,77.68077087,Housing Society,0,0
